year,title,published_at,updated_at,category,nominee,artist,workers,img
1995,38th Annual GRAMMY Awards  (1995),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best Music Video, Long Form",Secret World Live,Peter Gabriel,"Francois Girard, video director; Robert Warr, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU
1994,37th Annual GRAMMY Awards  (1994),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Record Of The Year,All I Wanna Do,Sheryl Crow,"Bill Bottrell, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sheryl%2BCrow/Sheryl%2520Crow_1_1_1597145423.jpg?itok=tvxHkBTZ
1994,37th Annual GRAMMY Awards  (1994),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Album Of The Year,MTV Unplugged,Tony Bennett,"David Kahne, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tony%2BBennett/Tony%2520Bennett_1_1_1584465343.jpg?itok=Zk2PcPhY
1994,37th Annual GRAMMY Awards  (1994),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,"Best Music Video, Short Form",Love Is Strong,The Rolling Stones,"David Fincher, video director; Cean Chaffin, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/rolling_stones_spotlight_623462898.png?itok=yydRz1v1
1994,37th Annual GRAMMY Awards  (1994),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,"Best Music Video, Long Form",Zoo TV - Live From Sydney,U2,"David Mallet, video director; Ned O'Hanlon & Rocky Oldham, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/U2/U2_1_1_1578385236.jpg?itok=rQVhxxhL
1993,36th Annual GRAMMY Awards  (1993),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Record Of The Year,I Will Always Love You,Whitney Houston,"David Foster, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Whitney%2BHouston/Whitney%2520Houston_1_1_1594980040.jpg?itok=LS4iD1jw
1993,36th Annual GRAMMY Awards  (1993),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Album Of The Year,The Bodyguard - Original Soundtrack Album,Whitney Houston,"Babyface, Robert Clivilles, David Cole, David Foster, L.A. Reid, Narada Michael Walden & BeBe Winans, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Whitney%2BHouston/Whitney%2520Houston_1_1_1594980040.jpg?itok=LS4iD1jw
1993,36th Annual GRAMMY Awards  (1993),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Music Video - Short Form,Steam,Peter Gabriel,"Stephen Johnson, video director; Prudence Fenton, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU
1993,36th Annual GRAMMY Awards  (1993),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Music Video-Long Form,Ten Summoner's Tales,Sting,"Doug Nichol, video director; Julie Fong, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sting/Sting_1_1_1578385091.jpg?itok=W4VkSShX
1992,35th Annual GRAMMY Awards  (1992),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Record Of The Year,Tears In Heaven,Eric Clapton,"Russ Titelman, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eric%2BClapton/Eric%2520Clapton_1_1_1581552257.jpg?itok=VS2OFNyf
1992,35th Annual GRAMMY Awards  (1992),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Album Of The Year,Unplugged,Eric Clapton,"Russ Titelman, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eric%2BClapton/Eric%2520Clapton_1_1_1581552257.jpg?itok=VS2OFNyf
1992,35th Annual GRAMMY Awards  (1992),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Music Video - Short Form,Digging In The Dirt,Peter Gabriel,"John Downer, video director; John Downer, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU
1992,35th Annual GRAMMY Awards  (1992),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Music Video - Long Form,Diva,Annie Lennox,"Sophie Muller, video director; Rob Small, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Annie%2BLennox/Annie%2520Lennox_1_1_1578385103.jpg?itok=LtI_1KuJ
1991,34th Annual GRAMMY Awards  (1991),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Record Of The Year,Unforgettable,"Natalie Cole (With Nat ""King"" Cole)","David Foster, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Natalie%2BCole/Natalie%2520Cole_1_1_1591112950.jpg?itok=A9t_I3Ba
1991,34th Annual GRAMMY Awards  (1991),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Album Of The Year,Unforgettable With Love,Natalie Cole,"Andre Fischer, David Foster & Tommy LiPuma, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Natalie%2BCole/Natalie%2520Cole_1_1_1591112950.jpg?itok=A9t_I3Ba
1991,34th Annual GRAMMY Awards  (1991),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Music Video - Short Form,Losing My Religion,R.E.M.,"Tarsem (Bill Berry, Peter Buck, Mike Mills & Michael Stipe), video directors; Dave Ramser, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/R.E.M./R.E.M._1_1_1575360189.jpg?itok=n2C8lOsD
1991,34th Annual GRAMMY Awards  (1991),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Music Video, Long Form",Madonna - Blonde Ambition World Tour Live,Madonna,"David Mallet & Mark ""Aldo"" Miceli, video directors; Anthony Eaton, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Madonna/Madonna_1_1_1578385371.jpg?itok=LkjJTTOf
1990,33rd Annual GRAMMY Awards  (1990),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Record Of The Year,Another Day In Paradise,Phil Collins,"Phil Collins & Hugh Padgham, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Phil%2BCollins/Phil%2520Collins_1_1_1596706545.jpg?itok=MQR7SHdv
1990,33rd Annual GRAMMY Awards  (1990),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Album Of The Year,Back On The Block,Quincy Jones (And Various Artists),"Quincy Jones, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
1990,33rd Annual GRAMMY Awards  (1990),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Music Video - Short Form,Opposites Attract,Paula Abdul,"Michael Patterson & Candice Reckinger, video directors; Sharon Oreck, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paula%2BAbdul/Paula%2520Abdul_1_1_1575374072.jpg?itok=mKgMZnK-
1989,32nd Annual GRAMMY Awards  (1989),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Record Of The Year,Wind Beneath My Wings,Bette Midler,"Arif Mardin, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bette%2BMidler/Bette%2520Midler_1_1_1575359591.jpg?itok=7Wx-nTh_
1989,32nd Annual GRAMMY Awards  (1989),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Album Of The Year,Nick Of Time,Bonnie Raitt,"Don Was, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bonnie%2BRaitt/Bonnie%2520Raitt_1_1_1581551760.jpg?itok=3VdTUqfR
1989,32nd Annual GRAMMY Awards  (1989),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Best Music Video - Short Form,Leave Me Alone,Michael Jackson,"Jim Blashfield, video director; Jim Blashfield, Paul Diener, Frank DiLeo & Jerry Kramer, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev
1989,32nd Annual GRAMMY Awards  (1989),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,Best Music Video - Long Form,Rhythm Nation 1814,Janet Jackson,"Jonathan Dayton, Valerie Faris & Dominic Sena, video directors; Jonathan Dayton, Valerie Faris & Aris McGarry, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Janet%2BJackson/Janet%2520Jackson_1_1_1584106687.jpg?itok=SsHUoXgI
1988,31st Annual GRAMMY Awards  (1988),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Record Of The Year,Don't Worry Be Happy,Bobby McFerrin,"Linda Goldstein, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bobby%2BMcFerrin/Bobby%2520McFerrin_1_1_1575365223.jpg?itok=KTGGWtEl
1988,31st Annual GRAMMY Awards  (1988),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Album Of The Year,Faith,George Michael,"George Michael, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BMichael/George%2520Michael_1_1_1578384981.jpg?itok=T9m_7YAu
1988,31st Annual GRAMMY Awards  (1988),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Performance Music Video,Where The Streets Have No Name,U2,"Meiert Avis, video director; Ben Dossett & Michael Hamlyn, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/U2/U2_1_1_1578385236.jpg?itok=rQVhxxhL
1988,31st Annual GRAMMY Awards  (1988),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Concept Music Video,I'm Fat,Weird Al Yankovic,"Jay Levey, video director; Susan Zwerman, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/weird_al_yankovic_spotlight_510334176.png?itok=u7SwDHr0
1987,30th Annual GRAMMY Awards  (1987),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Album Of The Year,The Joshua Tree,U2,"Brian Eno & Daniel Lanois, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/U2/U2_1_1_1578385236.jpg?itok=rQVhxxhL
1987,30th Annual GRAMMY Awards  (1987),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Concept Music Video,Land Of Confusion,Genesis,"John Lloyd & Jim Yukich, video directors; Jon Blair, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Genesis/Genesis_1_1_1588264683.jpg?itok=9PrwEt8k
1986,29th Annual GRAMMY Awards  (1986),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Record Of The Year,Higher Love,Steve Winwood,"Russ Titelman & Steve Winwood, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steve%2BWinwood/Steve%2520Winwood_1_1_1596799256.jpg?itok=Xc1PcPBM
1986,29th Annual GRAMMY Awards  (1986),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Music Video, Long Form",Bring On The Night,Sting,"Michael Apted, video director; Sting, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sting/Sting_1_1_1578385091.jpg?itok=W4VkSShX
